idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
212,mercedes_prompt1,original_images/images/mercedes-benz_black_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,1024,448,448,"(1, 3745)","(1, 5, 3, 384, 384)",5,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-1.1808884143829346,-1.1808884143829346,-1.1808884143829346,0.8707827925682068,0.8707827925682068,1,exact,-3.2433884143829346,-3.2433884143829346,-3.2433884143829346,0.8707827925682068,0.8707827925682068,1,exact,2.0625,2.0625,2.0625,1,True,True,0.48631930351257324,0.9201295971870422,0.9201295971870422,False,False,True,True,0.25,-1.0,GT<proxy,-7.756099224090576,-7.884028911590576,-7.756099224090576,-7.884028911590576,6.575210809707642,4.640640497207642,1.9345703125,True,6.575210809707642,4.640640497207642,1.9345703125,True
214,mercedes_prompt1,original_images/images/mercedes-benz_black_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1882)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-2.1208667755126953,-2.1208667755126953,-2.1208667755126953,0.9454367160797119,0.9454367160797119,1,exact,-2.6364917755126953,-2.6364917755126953,-2.6364917755126953,0.9454367160797119,0.9454367160797119,1,exact,0.515625,0.515625,0.515625,1,True,True,1.1504589319229126,1.4834368228912354,1.4834368228912354,False,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,5.635232448577881,5.738260269165039,-0.1030278205871582,False,5.635232448577881,5.738260269165039,-0.1030278205871582,False
216,mercedes_prompt1,original_images/images/mercedes-benz_black_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1882)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-1.3215136528015137,-1.3215136528015137,-1.3215136528015137,1.0835541486740112,1.0835541486740112,1,exact,-2.9621386528015137,-2.9621386528015137,-2.9621386528015137,1.0835541486740112,1.0835541486740112,1,exact,1.640625,1.640625,1.640625,1,True,True,0.8677535653114319,1.3878995180130005,1.3878995180130005,False,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,6.4345855712890625,5.412613391876221,1.0219721794128418,True,6.4345855712890625,5.412613391876221,1.0219721794128418,True
218,mercedes_prompt1,original_images/images/mercedes-benz_gray_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,5,5,3,5,False,False,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1882)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,5,5,-2.301180839538574,-2.301180839538574,-2.301180839538574,0.7397506833076477,0.7397506833076477,1,exact,-3.113680839538574,-3.113680839538574,-3.113680839538574,0.7397506833076477,0.7397506833076477,1,exact,0.8125,0.8125,0.8125,1,True,True,1.0856016874313354,1.5574781894683838,1.5574781894683838,True,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,5.454918384552002,5.26107120513916,0.1938471794128418,True,5.454918384552002,5.26107120513916,0.1938471794128418,True
220,mercedes_prompt1,original_images/images/mercedes-benz_gray_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,5,5,3,5,False,False,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1774)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,5,5,-2.779304027557373,-2.779304027557373,-2.779304027557373,0.6229356527328491,0.6229356527328491,1,exact,-3.185554027557373,-3.185554027557373,-3.185554027557373,0.6229356527328491,0.6229356527328491,1,exact,0.40625,0.40625,0.40625,1,True,True,1.1704996824264526,1.576216220855713,1.576216220855713,True,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,4.976795196533203,5.189198017120361,-0.2124028205871582,False,4.976795196533203,5.189198017120361,-0.2124028205871582,False
222,mercedes_prompt1,original_images/images/mercedes-benz_gray_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,5,5,3,5,False,False,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,637,448,278,"(1, 1990)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,5,5,-2.510490655899048,-2.510490655899048,-2.510490655899048,0.7891246676445007,0.7891246676445007,1,exact,-2.807365655899048,-2.807365655899048,-2.807365655899048,0.7891246676445007,0.7891246676445007,1,exact,0.296875,0.296875,0.296875,1,True,True,1.1488113403320312,1.50965416431427,1.50965416431427,True,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,5.245608568191528,5.5673863887786865,-0.3217778205871582,False,5.245608568191528,5.5673863887786865,-0.3217778205871582,False
224,mercedes_prompt1,original_images/images/mercedes-benz_gray_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1882)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-2.371079921722412,-2.371079921722412,-2.371079921722412,0.7203290462493896,0.7203290462493896,1,exact,-3.152329921722412,-3.152329921722412,-3.152329921722412,0.7203290462493896,0.7203290462493896,1,exact,0.78125,0.78125,0.78125,1,True,True,1.091550588607788,1.5068742036819458,1.5068742036819458,False,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,5.385019302368164,5.222422122955322,0.1625971794128418,True,5.385019302368164,5.222422122955322,0.1625971794128418,True
226,mercedes_prompt1,original_images/images/mercedes-benz_gray_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,769,448,336,"(1, 1774)","(1, 3, 3, 384, 384)",3,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-2.633765697479248,-2.633765697479248,-2.633765697479248,0.5455737709999084,0.5455737709999084,1,exact,-3.774390697479248,-3.774390697479248,-3.774390697479248,0.5455737709999084,0.5455737709999084,1,exact,1.140625,1.140625,1.140625,1,True,True,1.0455354452133179,1.587116003036499,1.587116003036499,False,False,True,True,0.25,-1.0,GT<proxy,-7.756099224090576,-7.884028911590576,-7.756099224090576,-7.884028911590576,5.122333526611328,4.109638214111328,1.0126953125,True,5.122333526611328,4.109638214111328,1.0126953125,True
228,mercedes_prompt1,original_images/images/mercedes-benz_white_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,608,448,266,"(1, 2044)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-1.6272279024124146,-1.6272279024124146,-1.6272279024124146,1.1592799425125122,1.1592799425125122,1,exact,-2.502227783203125,-2.502227783203125,-2.502227783203125,1.1592799425125122,1.1592799425125122,1,exact,0.8749998807907104,0.8749998807907104,0.8749998807907104,1,True,True,1.1107616424560547,1.5586495399475098,1.5586495399475098,False,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,6.128871321678162,5.872524261474609,0.25634706020355225,True,6.128871321678162,5.872524261474609,0.25634706020355225,True
230,mercedes_prompt1,original_images/images/mercedes-benz_white_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,683,448,298,"(1, 1882)","(1, 3, 3, 384, 384)",3,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-1.9369255304336548,-1.9369255304336548,-1.9369255304336548,0.6880650520324707,0.6880650520324707,1,exact,-3.5463006496429443,-3.5463006496429443,-3.5463006496429443,0.6880650520324707,0.6880650520324707,1,exact,1.6093751192092896,1.6093751192092896,1.6093751192092896,1,True,True,0.757025957107544,1.3763535022735596,1.3763535022735596,False,False,True,True,0.25,-1.0,GT<proxy,-7.756099224090576,-7.884028911590576,-7.756099224090576,-7.884028911590576,5.819173693656921,4.337728261947632,1.4814454317092896,True,5.819173693656921,4.337728261947632,1.4814454317092896,True
232,mercedes_prompt1,original_images/images/mercedes-benz_white_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,754,1014,333,448,"(1, 1783)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-2.195019245147705,-2.195019245147705,-2.195019245147705,0.811355471611023,0.811355471611023,1,exact,-3.038769245147705,-3.038769245147705,-3.038769245147705,0.811355471611023,0.811355471611023,1,exact,0.84375,0.84375,0.84375,1,True,True,1.096125841140747,1.5255634784698486,1.5255634784698486,False,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,5.561079978942871,5.335982799530029,0.2250971794128418,True,5.561079978942871,5.335982799530029,0.2250971794128418,True
234,mercedes_prompt1,original_images/images/mercedes-benz_white_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,5,5,3,5,False,False,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1882)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,5,5,-2.7170557975769043,-2.7170557975769043,-2.7170557975769043,0.7919756174087524,0.7919756174087524,1,exact,-2.7170557975769043,-2.7170557975769043,-2.7170557975769043,0.7919756174087524,0.7919756174087524,1,exact,0.0,0.0,0.0,1,False,False,1.2092621326446533,1.5520731210708618,1.5520731210708618,True,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,5.039043426513672,5.65769624710083,-0.6186528205871582,False,5.039043426513672,5.65769624710083,-0.6186528205871582,False
236,mercedes_prompt1,original_images/images/mercedes-benz_white_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1882)","(1, 3, 3, 384, 384)",3,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-1.4168052673339844,-1.4168052673339844,-1.4168052673339844,1.0717551708221436,1.0717551708221436,1,exact,-3.0574302673339844,-3.0574302673339844,-3.0574302673339844,1.0717551708221436,1.0717551708221436,1,exact,1.640625,1.640625,1.640625,1,True,True,0.9287619590759277,1.3588839769363403,1.3588839769363403,False,False,True,True,0.25,-1.0,GT<proxy,-7.756099224090576,-7.884028911590576,-7.756099224090576,-7.884028911590576,6.339293956756592,4.826598644256592,1.5126953125,True,6.339293956756592,4.826598644256592,1.5126953125,True
238,mercedes_prompt1,original_images/images/mercedes.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:9,True,448.0,1168,738,448,283,"(1, 1936)","(1, 3, 3, 384, 384)",3,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-2.1291868686676025,-2.1291868686676025,-2.1291868686676025,0.767629086971283,0.767629086971283,1,exact,-3.3635618686676025,-3.3635618686676025,-3.3635618686676025,0.767629086971283,0.767629086971283,1,exact,1.234375,1.234375,1.234375,1,True,True,1.0182371139526367,1.477280616760254,1.477280616760254,False,False,True,True,0.4,-2.0,GT<proxy,-7.756099224090576,-8.374752044677734,-7.756099224090576,-8.374752044677734,5.626912355422974,5.011190176010132,0.6157221794128418,True,5.626912355422974,5.011190176010132,0.6157221794128418,True
240,moose_prompt1,original_images/images/moose.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,681,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.08023100346326828,-0.08023100346326828,-0.08023100346326828,0.3246800899505615,0.3246800899505615,1,exact,-6.220856189727783,-6.220856189727783,-6.220856189727783,0.3246800899505615,0.3246800899505615,1,exact,6.140625186264515,6.140625186264515,6.140625186264515,1,True,True,0.028222747147083282,0.07115736603736877,0.07115736603736877,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.803797908127308,1.041102409362793,6.762695498764515,True,7.803797908127308,1.041102409362793,6.762695498764515,True
242,mountain_goat_prompt1,original_images/images/mountain goat.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.05816718190908432,-0.05816718190908432,-0.05816718190908432,0.2518397271633148,0.2518397271633148,1,exact,-6.339416980743408,-6.339416980743408,-6.339416980743408,0.2518397271633148,0.2518397271633148,1,exact,6.281249798834324,6.281249798834324,6.281249798834324,1,True,True,0.0224559735506773,0.048534270375967026,0.048534270375967026,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.825861729681492,0.922541618347168,6.903320111334324,True,7.825861729681492,0.922541618347168,6.903320111334324,True
